"No.","Time","Source","Destination","Protocol","Length","Info"
"1212","40.240437732","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","2133","Application Data"
"1217","40.371195918","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","163","Application Data"
"1218","40.372223864","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","163","Application Data"
"1219","40.372976457","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","163","Application Data"
"1226","41.050845967","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1228","41.051792743","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1229","41.051792920","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2762","Application Data"
"1233","41.053864665","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1234","41.053864717","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1235","41.053864777","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1240","41.053908199","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1244","41.060096722","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1250","41.078666251","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1256","41.092530993","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1257","41.098370540","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1261","41.155654176","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1263","41.158166404","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1265","41.158166540","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1266","41.158166604","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1268","41.159897162","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1270","41.171355470","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1274","41.182040018","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1276","41.190415382","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","198","Application Data"
"1281","41.604105377","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","586","Application Data"
"1287","41.965763179","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1468","Application Data [TCP segment of a reassembled PDU]"
"1288","41.965763368","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1289","41.965763416","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2762","Application Data"
"1291","41.965763508","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1297","41.965840719","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1298","41.965840792","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1299","41.965840839","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","2848","Application Data [TCP segment of a reassembled PDU]"
"1303","41.967244979","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1421","Application Data"
"1305","43.498275955","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","288","Application Data"
"1307","43.713050982","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.2","182","Application Data"
"1309","44.215290166","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1416","Application Data"
"1313","44.322102099","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","314","Application Data, Application Data"
"1317","44.625542865","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","298","Application Data, Application Data"
"1319","45.034063082","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","1416","Application Data"
"1323","45.240863881","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","132","Application Data"
"1327","45.649931974","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","346","Application Data, Application Data"
"1331","45.956102632","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","228","Application Data"
"1335","46.160597453","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","314","Application Data, Application Data"
"1339","46.570327270","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.2","346","Application Data, Application Data"
"1359","50.319671863","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.3","782","Client Hello"
"1361","50.399222491","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","253","Server Hello, Application Data"
"1363","50.399576568","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.3","94","Change Cipher Spec"
"1364","50.399718080","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.3","146","Application Data"
"1365","50.401275017","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","2a03:2880:f273:c8:face:b00c:0:167","TLSv1.3","686","Application Data"
"1367","50.483161320","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","257","Application Data"
"1368","50.483161503","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","417","Application Data"
"1371","50.488836421","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1390","50.570083691","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1407","50.602044098","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1425","50.657830671","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1447","50.681450015","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1449","50.685387181","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1473","50.714100110","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1497","50.738228668","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1519","50.759409938","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1541","50.780452576","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1543","50.781174011","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1565","50.795325858","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"1587","50.812144613","2a03:2880:f273:c8:face:b00c:0:167","2a00:a041:3c5d:4d00:f4a4:3acb:df53:1bea","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
