"No.","Time","Source","Destination","Protocol","Length","Info"
"1235","146.116926318","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=512653 Ack=496 Win=501 Len=2856 TSval=731481276 TSecr=2688413443 [TCP segment of a reassembled PDU]"
"1236","146.116992662","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","2944","Application Data [TCP segment of a reassembled PDU]"
"1237","146.116992712","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=518365 Ack=496 Win=501 Len=2856 TSval=731481280 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1238","146.116992784","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TLSv1.2","2944","Application Data [TCP segment of a reassembled PDU]"
"1239","146.117098367","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=524077 Win=8104 Len=0 TSval=2688413468 TSecr=731481269"
"1240","146.117582975","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=524077 Ack=496 Win=501 Len=1428 TSval=731481284 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1241","146.117583188","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=525505 Ack=496 Win=501 Len=2856 TSval=731481285 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1242","146.117612855","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=528361 Win=8228 Len=0 TSval=2688413468 TSecr=731481284"
"1243","146.118839494","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [ACK] Seq=528361 Ack=496 Win=501 Len=1428 TSval=731481286 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1244","146.119500645","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","1516","443  >  42656 [PSH, ACK] Seq=529789 Ack=496 Win=501 Len=1428 TSval=731481286 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1245","146.119519895","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=531217 Win=8260 Len=0 TSval=2688413470 TSecr=731481286"
"1246","146.120367553","2a00:a040:3:6::d539:18db","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","TCP","2944","443  >  42656 [PSH, ACK] Seq=531217 Ack=496 Win=501 Len=2856 TSval=731481288 TSecr=2688413448 [TCP segment of a reassembled PDU]"
"1247","146.120462684","2a00:a041:3c5d:4d00:f026:68a8:26d8:6e81","2a00:a040:3:6::d539:18db","TCP","88","42656  >  443 [ACK] Seq=496 Ack=534073 Win=8260 Len=0 TSval=2688413471 TSecr=731481288"
