"No.","Time","Source","Destination","Protocol","Length","Info"
"10815","229.231176165","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=961072 Win=909056 Len=0 TSval=1172872615 TSecr=3910337044"
"10816","229.240251654","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","88","443  >  58422 [ACK] Seq=70656 Ack=24148 Win=559 Len=0 TSval=2392420129 TSecr=4266093033"
"10817","229.247068083","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","88","[TCP Dup ACK 10750#1] 443  >  40860 [ACK] Seq=961072 Ack=11535 Win=31488 Len=0 TSval=3910337087 TSecr=1172872615"
"10818","229.303496548","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=961072 Ack=11535 Win=31488 Len=1380 TSval=3910337143 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10819","229.304098554","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10820","229.304114804","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=963832 Win=909056 Len=0 TSval=1172872688 TSecr=3910337143"
"10821","229.305418408","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10822","229.305947327","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=965212 Ack=11535 Win=31488 Len=1380 TSval=3910337144 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10823","229.305951666","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=966592 Win=909056 Len=0 TSval=1172872690 TSecr=3910337143"
"10824","229.307223584","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=966592 Ack=11535 Win=31488 Len=1380 TSval=3910337144 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10825","229.307781772","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=967972 Ack=11535 Win=31488 Len=1380 TSval=3910337144 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10826","229.307785412","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=969352 Win=909056 Len=0 TSval=1172872692 TSecr=3910337144"
"10827","229.309768148","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=969352 Ack=11535 Win=31488 Len=1380 TSval=3910337145 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10828","229.310370149","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=970732 Ack=11535 Win=31488 Len=1380 TSval=3910337145 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10829","229.310376572","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=972112 Win=909056 Len=0 TSval=1172872695 TSecr=3910337145"
"10830","229.311063831","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=972112 Ack=11535 Win=31488 Len=1380 TSval=3910337145 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10831","229.311753674","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=973492 Ack=11535 Win=31488 Len=1380 TSval=3910337146 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10832","229.311759419","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=974872 Win=909056 Len=0 TSval=1172872696 TSecr=3910337145"
"10833","229.314572813","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=974872 Ack=11535 Win=31488 Len=1380 TSval=3910337146 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10834","229.315176020","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10835","229.315185325","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=977632 Win=909056 Len=0 TSval=1172872699 TSecr=3910337146"
"10836","229.316090942","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","2848","Application Data [TCP segment of a reassembled PDU]"
"10837","229.316167336","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=980392 Win=907008 Len=0 TSval=1172872700 TSecr=3910337146"
"10838","229.316857507","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10839","229.317595460","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=981772 Ack=11535 Win=31488 Len=1380 TSval=3910337147 TSecr=1172872615 [TCP segment of a reassembled PDU]"
"10840","229.317601361","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=983152 Win=909056 Len=0 TSval=1172872702 TSecr=3910337146"
"10841","229.318290695","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1030","Application Data"
"10842","229.318290805","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","88","443  >  58422 [ACK] Seq=70656 Ack=24244 Win=559 Len=0 TSval=2392420198 TSecr=4266093099"
"10843","229.318363572","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=11535 Ack=984094 Win=909056 Len=0 TSval=1172872702 TSecr=3910337147"
"10844","229.349879004","2a03:2880:f258:1c3:face:b00c:0:167","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.2","183","Application Data"
"10845","229.392879142","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a03:2880:f258:1c3:face:b00c:0:167","TCP","88","58422  >  443 [ACK] Seq=24244 Ack=70751 Win=1730 Len=0 TSval=4266093266 TSecr=2392420240"
"10848","229.734111685","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","196","Application Data"
"10849","229.742107267","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TLSv1.3","686","Application Data"
"10850","229.771005386","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","684","Application Data"
"10851","229.771026418","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=984690 Win=909056 Len=0 TSval=1172873155 TSecr=3910337610"
"10852","229.772006239","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","111","Application Data"
"10853","229.772006268","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=984713 Ack=12133 Win=31488 Len=1380 TSval=3910337612 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10854","229.772026174","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=984713 Win=909056 Len=0 TSval=1172873156 TSecr=3910337612"
"10855","229.772034558","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=986093 Win=909056 Len=0 TSval=1172873156 TSecr=3910337612"
"10856","229.774870370","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10857","229.774884947","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=987473 Win=909056 Len=0 TSval=1172873159 TSecr=3910337612"
"10858","229.777528952","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=987473 Ack=12133 Win=31488 Len=1380 TSval=3910337612 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10859","229.777539447","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=988853 Win=909056 Len=0 TSval=1172873162 TSecr=3910337612"
"10860","229.778323701","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","2848","443  >  40860 [ACK] Seq=988853 Ack=12133 Win=31488 Len=2760 TSval=3910337613 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10861","229.778333478","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=991613 Win=907008 Len=0 TSval=1172873162 TSecr=3910337613"
"10862","229.780898599","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=991613 Ack=12133 Win=31488 Len=1380 TSval=3910337613 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10863","229.780913200","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=992993 Win=909056 Len=0 TSval=1172873165 TSecr=3910337613"
"10864","229.781446982","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=992993 Ack=12133 Win=31488 Len=1380 TSval=3910337614 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10865","229.781449832","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=994373 Win=909056 Len=0 TSval=1172873166 TSecr=3910337614"
"10866","229.784652802","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=994373 Ack=12133 Win=31488 Len=1380 TSval=3910337614 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10867","229.784667611","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=995753 Win=909056 Len=0 TSval=1172873169 TSecr=3910337614"
"10868","229.793981556","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=995753 Ack=12133 Win=31488 Len=1380 TSval=3910337614 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10869","229.794001030","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=997133 Win=909056 Len=0 TSval=1172873178 TSecr=3910337614"
"10870","229.795068329","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","4228","443  >  40860 [PSH, ACK] Seq=997133 Ack=12133 Win=31488 Len=4140 TSval=3910337614 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10871","229.795075930","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1001273 Win=904960 Len=0 TSval=1172873179 TSecr=3910337614"
"10872","229.795898022","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10873","229.795900273","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1002653 Win=909056 Len=0 TSval=1172873180 TSecr=3910337615"
"10874","229.799034765","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1002653 Ack=12133 Win=31488 Len=1380 TSval=3910337615 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10875","229.799053546","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1004033 Win=909056 Len=0 TSval=1172873183 TSecr=3910337615"
"10876","229.799793234","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1004033 Ack=12133 Win=31488 Len=1380 TSval=3910337615 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10877","229.799804673","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1005413 Win=909056 Len=0 TSval=1172873184 TSecr=3910337615"
"10878","229.800031215","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a03:2880:f258:1c3:face:b00c:0:167","TLSv1.2","184","Application Data"
"10879","229.802531039","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1005413 Ack=12133 Win=31488 Len=1380 TSval=3910337616 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10880","229.802545652","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1006793 Win=909056 Len=0 TSval=1172873187 TSecr=3910337616"
"10881","229.804892393","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1006793 Ack=12133 Win=31488 Len=1380 TSval=3910337616 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10882","229.804899602","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1008173 Win=909056 Len=0 TSval=1172873189 TSecr=3910337616"
"10883","229.807368457","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1008173 Ack=12133 Win=31488 Len=1380 TSval=3910337616 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10884","229.810232535","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1009553 Ack=12133 Win=31488 Len=1380 TSval=3910337617 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10885","229.810243934","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1010933 Win=909056 Len=0 TSval=1172873194 TSecr=3910337616"
"10886","229.812947929","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1010933 Ack=12133 Win=31488 Len=1380 TSval=3910337617 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10887","229.816910382","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1012313 Ack=12133 Win=31488 Len=1380 TSval=3910337617 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10888","229.816918595","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1013693 Win=909056 Len=0 TSval=1172873201 TSecr=3910337617"
"10889","229.819113157","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1013693 Ack=12133 Win=31488 Len=1380 TSval=3910337618 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10890","229.823141920","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1015073 Ack=12133 Win=31488 Len=1380 TSval=3910337618 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10891","229.823152823","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1016453 Win=909056 Len=0 TSval=1172873207 TSecr=3910337618"
"10892","229.825358824","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1016453 Ack=12133 Win=31488 Len=1380 TSval=3910337618 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10893","229.825840653","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10894","229.825846097","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1019213 Win=909056 Len=0 TSval=1172873210 TSecr=3910337618"
"10895","229.828303436","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1019213 Ack=12133 Win=31488 Len=1380 TSval=3910337619 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10896","229.828931802","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1020593 Ack=12133 Win=31488 Len=1380 TSval=3910337619 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10897","229.828935521","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1021973 Win=909056 Len=0 TSval=1172873213 TSecr=3910337619"
"10898","229.831073479","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1021973 Ack=12133 Win=31488 Len=1380 TSval=3910337619 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10899","229.833993493","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1023353 Ack=12133 Win=31488 Len=1380 TSval=3910337619 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10900","229.834000501","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1024733 Win=909056 Len=0 TSval=1172873218 TSecr=3910337619"
"10901","229.837125520","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1024733 Ack=12133 Win=31488 Len=1380 TSval=3910337619 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10902","229.837722757","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1026113 Ack=12133 Win=31488 Len=1380 TSval=3910337620 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10903","229.837729318","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1027493 Win=909056 Len=0 TSval=1172873222 TSecr=3910337619"
"10904","229.841008143","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1027493 Ack=12133 Win=31488 Len=1380 TSval=3910337620 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10905","229.842533666","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1028873 Ack=12133 Win=31488 Len=1380 TSval=3910337620 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10906","229.842538113","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1030253 Win=909056 Len=0 TSval=1172873227 TSecr=3910337620"
"10907","229.845808508","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1030253 Ack=12133 Win=31488 Len=1380 TSval=3910337621 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10908","229.846367038","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1031633 Ack=12133 Win=31488 Len=1380 TSval=3910337621 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10909","229.846375942","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1033013 Win=909056 Len=0 TSval=1172873230 TSecr=3910337621"
"10910","229.849227640","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1033013 Ack=12133 Win=31488 Len=1380 TSval=3910337621 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10911","229.849855752","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TLSv1.3","1468","Application Data [TCP segment of a reassembled PDU]"
"10912","229.849862448","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1035773 Win=909056 Len=0 TSval=1172873234 TSecr=3910337621"
"10913","229.852533143","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1035773 Ack=12133 Win=31488 Len=1380 TSval=3910337622 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10914","229.853089888","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1037153 Ack=12133 Win=31488 Len=1380 TSval=3910337622 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10915","229.853096337","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1038533 Win=909056 Len=0 TSval=1172873237 TSecr=3910337622"
"10916","229.855615693","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1038533 Ack=12133 Win=31488 Len=1380 TSval=3910337623 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10917","229.856098640","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1039913 Ack=12133 Win=31488 Len=1380 TSval=3910337623 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10918","229.856106298","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1041293 Win=909056 Len=0 TSval=1172873240 TSecr=3910337623"
"10919","229.858825881","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [PSH, ACK] Seq=1041293 Ack=12133 Win=31488 Len=1380 TSval=3910337623 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10920","229.859434008","2a00:a040:0:4:face:b00c:3333:7020","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","TCP","1468","443  >  40860 [ACK] Seq=1042673 Ack=12133 Win=31488 Len=1380 TSval=3910337624 TSecr=1172873126 [TCP segment of a reassembled PDU]"
"10921","229.859439903","2a00:a041:3c5d:4d00:c4e8:6181:3ac7:bd41","2a00:a040:0:4:face:b00c:3333:7020","TCP","88","40860  >  443 [ACK] Seq=12133 Ack=1044053 Win=909056 Len=0 TSval=1172873244 TSecr=3910337623"
